"index","code","lc","product_name_bg","product_name_de","product_name_el","product_name_en","product_name_es","product_name_fr","product_name_it","product_name_pl","generic_name_de","generic_name_el","generic_name_en","quantity","serving_size","packaging","packaging_tags","brands","brands_tags","brand_owner","categories","categories_tags","labels","labels_tags","countries","countries_tags","stores","stores_tags","obsolete","obsolete_since_date","origins","origins_tags","origin_en","manufacturing_places","manufacturing_places_tags","emb_codes","emb_codes_tags","ingredients_text_bg","ingredients_text_de","ingredients_text_el","ingredients_text_en","ingredients_text_es","ingredients_text_fr","ingredients_text_nl","ingredients_text_pl","allergens","allergens_tags","traces","traces_tags","no_nutrition_data","nutrition_data_per","nutrition_data_prepared_per","energy-kj_value","energy-kj_unit","energy-kj_prepared_value","energy-kj_prepared_unit","energy-kcal_value","energy-kcal_unit","energy-kcal_prepared_value","energy-kcal_prepared_unit","fat_value","fat_unit","fat_prepared_value","fat_prepared_unit","saturated-fat_value","saturated-fat_unit","saturated-fat_prepared_value","saturated-fat_prepared_unit","carbohydrates_value","carbohydrates_unit","carbohydrates_prepared_value","carbohydrates_prepared_unit","sugars_value","sugars_unit","sugars_prepared_value","sugars_prepared_unit","fiber_value","fiber_unit","fiber_prepared_value","fiber_prepared_unit","proteins_value","proteins_unit","proteins_prepared_value","proteins_prepared_unit","salt_value","salt_unit","salt_prepared_value","salt_prepared_unit","sodium_value","sodium_unit","sodium_prepared_value","sodium_prepared_unit","alcohol_value","alcohol_unit","energy_value","energy_unit","energy_prepared_value","energy_prepared_unit","monounsaturated-fat_value","monounsaturated-fat_unit","monounsaturated-fat_prepared_value","monounsaturated-fat_prepared_unit","polyunsaturated-fat_value","polyunsaturated-fat_unit","polyunsaturated-fat_prepared_value","polyunsaturated-fat_prepared_unit","trans-fat_value","trans-fat_unit","cholesterol_value","cholesterol_unit","starch_value","starch_unit","starch_prepared_value","starch_prepared_unit","polyols_value","polyols_unit","soluble-fiber_value","soluble-fiber_unit","insoluble-fiber_value","insoluble-fiber_unit","vitamin-a_value","vitamin-a_unit","vitamin-d_value","vitamin-d_unit","vitamin-k_value","vitamin-k_unit","vitamin-c_value","vitamin-c_unit","vitamin-b1_value","vitamin-b1_unit","vitamin-b2_value","vitamin-b2_unit","vitamin-pp_value","vitamin-pp_unit","vitamin-b6_value","vitamin-b6_unit","vitamin-b9_value","vitamin-b9_unit","folates_value","folates_unit","vitamin-b12_value","vitamin-b12_unit","pantothenic-acid_value","pantothenic-acid_unit","potassium_value","potassium_unit","calcium_value","calcium_unit","phosphorus_value","phosphorus_unit","iron_value","iron_unit","magnesium_value","magnesium_unit","zinc_value","zinc_unit","copper_value","copper_unit","manganese_value","manganese_unit","selenium_value","selenium_unit","iodine_value","iodine_unit","phylloquinone_value","phylloquinone_unit","link","off:food_groups","off:food_groups_tags","off:nova_groups","off:nova_groups_tags","off:nutriscore_grade","off:nutriscore_score","off:ecoscore_grade","off:ecoscore_score","off:ecoscore_data.missing_key_data","off:ecoscore_data.agribalyse.code","off:ecoscore_data.adjustments.origins_of_ingredients.value","off:ecoscore_data.adjustments.packaging.value","off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials","off:ecoscore_data.adjustments.production_system.value","off:ecoscore_data.adjustments.threatened_species.value","sources_fields:org-database-usda:available_date","sources_fields:org-database-usda:fdc_category","sources_fields:org-database-usda:fdc_data_source","sources_fields:org-database-usda:fdc_id","sources_fields:org-database-usda:modified_date","sources_fields:org-database-usda:publication_date","data_sources"
"517","0070552007239","en","null","null","null","Sourdough English muffins","null","null","null","null","null","null","null","null","null","null","null","Winco Foods","winco-foods","null","Plant-based foods and beverages, Plant-based foods","en:plant-based-foods-and-beverages,en:plant-based-foods","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","228.0701754386","kcal","","null","0.8771929825","g","","null","0","g","","null","47.3684210526","g","","null","1.7543859649","g","","null","1.7543859649","g","","null","8.7719298246","g","","null","1.7543859649","g","","null","0.701754386","g","","null","","null","228.0701754386","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","c","3","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"518","0041220566112","en","null","null","null","Sourdough Flats","null","null","null","null","null","null","null","null","null","null","null","H-E-B","h-e-b","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","250","kcal","","null","5.3571428571","g","","null","0.8928571429","g","","null","41.0714285714","g","","null","3.5714285714","g","","null","1.7857142857","g","","null","8.9285714286","g","","null","1.0714285714","g","","null","0.4285714286","g","","null","","null","250","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"519","0041220866144","en","null","null","null","Low Fat Sourdough Pretzels","null","null","null","null","null","null","null","null","null","null","null","H-E-B","h-e-b","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","392.8571428571","kcal","","null","3.5714285714","g","","null","0","g","","null","82.1428571429","g","","null","0","g","","null","3.5714285714","g","","null","10.7142857143","g","","null","5.0892857143","g","","null","2.0357142857","g","","null","","null","392.8571428571","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"520","0041220566044","en","null","null","null","Sourdough","null","null","null","null","null","null","null","null","null","null","null","H-E-B","h-e-b","null","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","267.8571428571","kcal","","null","8.0357142857","g","","null","3.5714285714","g","","null","41.0714285714","g","","null","1.7857142857","g","","null","1.7857142857","g","","null","7.1428571429","g","","null","0.9375","g","","null","0.375","g","","null","","null","267.8571428571","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","en:bread","en:cereals-and-potatoes,en:bread","","unknown","c","5","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"521","0037296300200","en","null","null","null","sourdough crisps","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","464.2857142857","kcal","","null","14.2857142857","g","","null","3.5714285714","g","","null","64.2857142857","g","","null","0","g","","null","0","g","","null","17.8571428571","g","","null","2.8571428571","g","","null","1.1428571429","g","","null","","null","464.2857142857","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - yuka, Apps"
"522","0011110043139","en","null","null","null","Sourdough english muffins count","null","null","null","null","null","null","null","null","null","null","null","Simple Truth Organic","simple-truth-organic","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","228.07","kcal","","null","3.51","g","","null","0","g","","null","43.86","g","","null","1.75","g","","null","1.75","g","","null","7.02","g","","null","1.426","g","","null","0.5704","g","","null","","null","228.07","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"523","0257825001990","en","null","null","null","Sourdough Bread","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"524","29098330","en","null","null","null","Rye Sourdough Crackers","null","null","null","null","null","null","null","null","null","Card-box, Mixed plastic film-packet, Pet-tray","en:card-box,en:mixed-plastic-film-packet,en:pet-tray","M&S","m-s","null","null","null","null","null","United Kingdom","en:united-kingdom","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","372","kcal","","null","5.4","g","","null","0.6","g","","null","65.5","g","","null","7.7","g","","null","10.2","g","","null","10.2","g","","null","1.38","g","","null","0.552","g","","null","","null","372","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","","null","-5","-15","1","0","","null","null","null","","null","null","App - Horizon, Apps, App - Yuka"
"525","0011110085047","en","null","null","null","sourdough sliced wide pan bread","null","null","null","null","null","null","null","null","null","null","null","The Kroger Co.","the-kroger-co","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","unbleached enriched flour (wheat flour, malted barley, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, yeast, rye sour (rye flour, water): contains 2% or less of: vital wheat gluten, salt, soybean oil, sugar, calcium sulfate, sodium stearoyl lactylate, calcium propionate (preservative), ascorbic acid, enzymes. contains: wheat.","null","null","null","null","Gluten","en:gluten","null","null","null","100g","100g","","null","","null","266.6666666667","kcal","","null","2.2222222222","g","","null","0","g","","null","48.8888888889","g","","null","2.2222222222","g","","null","2.2222222222","g","","null","8.8888888889","g","","null","1.4444444444","g","","null","0.5777777778","g","","null","","null","266.6666666667","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","4","en:4-ultra-processed-food-and-drink-products","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - yuka, Apps, App - InFood"
"526","0071593127863","en","null","null","null","Authentic Sourdough","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","244.4444444444","kcal","","null","0","g","","null","0","g","","null","51.1111111111","g","","null","0","g","","null","2.2222222222","g","","null","6.6666666667","g","","null","1.2222222222","g","","null","0.4888888889","g","","null","","null","244.4444444444","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
